timestamp,sensor_n001_喷头残留增加,sensor_n002_精度下降,sensor_n003_温度漂移,sensor_n004_尺寸精度,sensor_n005_气流速度,sensor_n006_粉尘浓度,sensor_n007_热补偿,sensor_n008_维护,sensor_n009_监控,sensor_n010_优化,sensor_n011_控制工艺,sensor_n012_喷码工艺,sensor_n013_安全风险增加,sensor_n014_流量计,sensor_n015_电机,sensor_n016_温度,sensor_n017_速度,sensor_n018_功率,sensor_n019_响应时间,sensor_n020_通信中断,sensor_n021_过载保护,sensor_n022_防腐剂,sensor_n023_复合材料,sensor_n024_涂层,condition_factor_chain_break_4542,hidden_confounder_环境气流变化,hidden_confounder_冷却水温度
2025-07-04 21:07:30.239535,0.9412106138474888,0.9600193643741709,33.57742150088853,8.71530908748729,0.3847012331926254,8.532988335535672,0.6529385798499362,0.46214136975705244,0.3490569505529668,0.5844974967732929,0.7901465320605245,0.49514616590244503,0.9598498816377117,0.39797324244274507,0.4023231651105234,33.59727287257978,0.5273602861053899,0.405381767178243,0.40886696548939916,0.9639922514442919,0.9566908092199037,0.5089012545620837,0.3317918951283447,0.3407040293776493,0.5275097134613308,0.6339655311074013,2.17527922598338
2025-07-04 21:37:30.239535,0.9549880634375847,0.9448606636550304,34.279282628464316,8.98237243370462,0.4597590883852616,8.797895091780473,0.7265794170316908,0.46578705507660845,0.3498613448865365,0.5422657696237093,0.648892554143029,0.6028401267285527,0.958857546415068,0.3829460343923895,0.4993029632255762,33.86247619995491,0.48212125927887867,0.4230086259366796,0.34672892212295864,0.9601662342931457,0.9647383093394668,0.3597937070981586,0.450642761208329,0.23607983254226372,0.46601668760425285,2.9280640236784286,-0.43727530360339306
2025-07-04 22:07:30.239535,0.960505557340275,0.938371864008395,31.987511687076193,9.118081357164153,0.5456642266308667,8.935322629799915,0.7070735309731218,0.637456466593451,0.48559242814000303,0.6711719799102774,0.8294740586469717,0.573491995946912,0.964347064257784,0.24038276029629504,0.5284336479863353,33.87356779377568,0.5282384449033699,0.3784056546712832,0.26536326611457783,0.9688551239487042,0.9627410937309635,0.4079987656909112,0.3278370387818277,0.3102718965105193,0.05036097393214874,3.0185068905298467,-3.9340282465748198
2025-07-04 22:37:30.239535,0.94485432791942,0.9525081341587925,32.4252394761206,9.128843080639765,0.5208573310382587,8.943747692194874,0.7858335567382146,0.3037690453332115,0.3511987562579072,0.5067495780120985,0.6491004616267808,0.6004574916306428,0.9654603139273399,0.19230824345461658,0.5840098249708654,33.80407736529291,0.558987942245279,0.39955349301978194,0.17705531140261865,0.9699354982682068,0.9610237555891012,0.30368395706618506,0.4813310243803606,0.33917940542612757,0.11690077626691249,6.3410468354877505,-7.083743699512585
2025-07-04 23:07:30.239535,0.9353497840565972,0.9645044229056925,30.96369152059859,9.009372863737742,0.5192354406097753,8.82482184525322,0.7397104637835576,0.5973962989847008,0.4824733452940434,0.5162184132245462,0.7295883179612392,0.6175325129304048,0.9555714008878063,0.16131066097166308,0.6482409265031104,33.56692224310823,0.4433016302689374,0.30405911754690795,0.16105372502929488,0.9593599050165749,0.9694388543408279,0.15065708643506115,0.4633164882397236,0.39998103349435066,0.9502355329412429,9.327283456570616,-8.680142403879735
2025-07-04 23:37:30.239535,0.9705458857675348,0.938292998160877,34.31339144058565,8.766166276849354,0.5034653780447438,8.581743334751273,0.7237822043032439,0.5183945724319234,0.4328178029760389,0.7703046541900453,0.7100394999204489,0.5327985389920388,0.9643137897165468,0.5413107065833028,0.5696072121547395,33.2617979872971,0.4359428098253726,0.2381005094420226,0.19587043822148092,0.9594652227395284,0.9627560026669195,0.23070128469299556,0.44688052717346416,0.34635103779661364,0.9153382444687785,4.776279897453999,-8.158771049390856
2025-07-05 00:07:30.239535,0.9377539696859575,0.9294489794478803,32.2715822359113,8.403605578664246,0.5326579325749816,8.219829430624658,0.7727928891923183,0.4896393384289072,0.5361894295713794,0.5990755460785469,0.8208361113990836,0.4230870198973706,0.9637872656039643,0.2412629507285977,0.4392489364020999,32.92617885871296,0.4338842990336106,0.31419355082368183,0.21757616710782285,0.9589691241696706,0.9577918645206587,0.2540967601521247,0.4901851852565721,0.4022971083816872,0.9073178256311062,-5.11085688065337,-5.875500984273714
2025-07-05 00:37:30.239535,0.9678310662178946,0.9525375138357183,34.92413184155525,7.929588664155036,0.5047636202299959,7.746154977721944,0.7692729571978436,0.6263892863673444,0.27681377316986927,0.5548492030978842,0.613855981990187,0.30722023870177945,0.9537995680464033,0.3826565268113763,0.3669168539069326,32.43344949266149,0.4345440098276552,0.37430747904498196,0.31650412044472476,0.9656686584545359,0.9534625929028735,0.3909631361796139,0.3476290214314144,0.38715435998413805,0.050323614595365204,-10.000693462495427,-2.757832430633991
2025-07-05 01:07:30.239535,0.9476802238457817,0.9502184795897562,31.571931137467082,7.352950867541658,0.45832964110821833,7.169826147611167,0.71047714057204,0.38278257131235727,0.5245411534853919,0.5477799320848525,0.7172924653642878,0.42144011955033395,0.95781401509267,0.219121064952899,0.420680114854128,31.74207022970952,0.6482791981597309,0.3770948938875396,0.3456809493398349,0.9564414779213233,0.9578359024039546,0.3685476997604588,0.34941462715228355,0.4014663537207139,0.0833904344474539,-6.548162491201117,0.051834131215781384
2025-07-05 01:37:30.239535,0.9503625613048379,0.9588737581975753,27.222554846295317,6.683936128503728,0.4597748039231657,6.502412496121265,0.6992206778367971,0.33665399328881607,0.3917895261192779,0.5040135400091589,0.6954453718261794,0.47320031814482305,0.9574881618382636,0.2716217920468,0.5014023725192118,30.959722774021174,0.3429172657214872,0.309527390232068,0.39244286935741995,0.9567905710686347,0.9588690367147946,0.46809827355101785,0.538866601640372,0.3013104939185919,0.1294875413066245,-1.9355951022797178,1.6573139286244885
2025-07-05 02:07:30.239535,0.953708262737312,0.9535819663109868,30.909823810592602,5.9377421346181585,0.40183389158604405,5.7565303293874095,0.6869171082497176,0.3700974495645884,0.5377381743543783,0.47230271568187066,0.7198452351173482,0.5136955702024771,0.9564749146299966,0.30147845062695877,0.46412341492856224,30.082952770210234,0.6437804038552327,0.4152325848792827,0.3745358604843771,0.9603337783114384,0.9546454762481617,0.4128832871779537,0.3533492272459863,0.5803357095771826,0.5668129266392148,-1.3884302127112895,2.1942530112214884
2025-07-05 02:37:30.239535,0.9436018067277103,0.9431810516504472,29.177620203946997,5.127381896457117,0.45834676795100493,4.946422704743415,0.6769091177472064,0.5253320249924639,0.25379174128801435,0.6860053932411335,0.7122621753607825,0.45486160456949054,0.9498440076084119,0.39093231006766416,0.5295835966272283,29.374717049634096,0.5825958679692239,0.4800315821078587,0.40491027237845845,0.9567996744740144,0.9535058966583814,0.4653298851046803,0.5348205775521442,0.3224636170631351,0.8542478172041985,-0.06427348866491182,2.010956314858153
2025-07-05 03:07:30.239535,0.9613248538875546,0.9560009326226682,23.28641856015336,4.266437542021759,0.4119196763143437,4.08597477576625,0.6572769460857506,0.31286662658743214,0.5215498420029576,0.6396031886098341,0.6462900839570135,0.5573529379649462,0.962542114124757,0.3560772920128558,0.5277381371703954,28.64414763301042,0.5465483497047594,0.3374987447163603,0.3799457282614917,0.9543410577730541,0.955064617504529,0.45019525700208285,0.47707547066910844,0.3405135622465726,0.5571504224516066,6.29426077723304,2.2189833732244537
2025-07-05 03:37:30.239535,0.9511230103095237,0.9458852655804502,24.24800592447118,3.3737212723142287,0.42110826184053834,3.192170573078913,0.6367352416583357,0.5013036465448255,0.4996228866850968,0.7350175164531405,0.6228885894596721,0.7130418794783323,0.9497082027078819,0.4179902498627679,0.5996571915199004,27.67518137165927,0.4680098698224503,0.39050829671903226,0.4497502428480793,0.9496152892003689,0.954314375387859,0.46593649854824587,0.566653323766908,0.2573694872456832,0.1324735798253882,11.827353140284055,3.1302680956575717
2025-07-05 04:07:30.239535,0.9355237693516315,0.9534757395111705,25.040173076282123,2.4644820278651007,0.38779516768840033,2.2808327817514216,0.5730121417035632,0.3987608984108762,0.4697832660324391,0.6039291000581111,0.8295095581589923,0.6158532879957546,0.9470598586249932,0.22791381432472907,0.5826256828418468,26.74047461703327,0.5902332399601513,0.3327484348633345,0.4988586325318819,0.952905004208368,0.9487370591774726,0.5165465746631535,0.4984967615818524,0.36131341887461466,0.1428987123439382,8.263358153490133,4.768657413007669
2025-07-05 04:37:30.239535,0.9424746124813604,0.946421994682876,26.590452416478985,1.553054150524454,0.36035979832671,1.368865946862948,0.5960212601617143,0.5092660147997768,0.26807239791364734,0.45616864874511104,0.7601723251050403,0.3896278429765147,0.9512500497806783,0.1909872988944974,0.43203923509516223,25.72116915736165,0.6864474138775295,0.40481513299582417,0.47904367542752646,0.9555709999693737,0.9486195667602398,0.5409769243647659,0.5211057160990417,0.30963212468233214,0.494229935670514,-1.576002712865321,6.1663761225742695
2025-07-05 05:07:30.239535,0.9415465467706129,0.9472874193194543,24.38506779710918,0.6593933565918988,0.40679587988849564,0.4731735445829902,0.624454384577602,0.5325873111893622,0.5485481519326522,0.6332274315169153,0.6279969221405394,0.3929904646082542,0.9581240988686136,0.3191682015196402,0.39255552622419365,24.84123738843175,0.4650666284773766,0.4735492225351933,0.48481133374342206,0.9529888455189469,0.9489086278809067,0.5583656628549285,0.3037873466551664,0.42217143160758464,0.1305286605877309,-7.631551225547878,6.2577091548780395
2025-07-05 05:37:30.239535,0.9547687847133877,0.945985800297905,26.634119374842548,-0.20505367919028594,0.33377863203655694,-0.3899086996117209,0.5221651799605962,0.3908740446532326,0.4219305586973468,0.5380814545146574,0.752997571323591,0.38085445578498583,0.9482861452613873,0.4131667982606073,0.34581096802201206,23.874089156590657,0.6035400625875866,0.39775518543441407,0.37065898646128154,0.9542283838164787,0.9447912174083134,0.48005308270962904,0.4755009735381721,0.23285380567395297,0.09297934078033812,-7.354769641235001,4.577916424037976
2025-07-05 06:07:30.239535,0.9528469363272339,0.9421498999030938,21.155964444891346,-1.0202019154789732,0.30213858751280664,-1.2045041734571504,0.5375003627971883,0.4546205497617626,0.5199253977509131,0.5507140509934288,0.6740995135792823,0.43076034115356465,0.9433621399417161,0.1610146187848876,0.32706224219935004,22.992902247624738,0.6418791417142204,0.4123013473250895,0.36052307444287707,0.9472109226227632,0.9433776202954501,0.35633628550159685,0.4727551103648445,0.3066910117194041,0.012696021590140966,-6.996940296214563,1.4239499986554278
2025-07-05 06:37:30.239535,0.930601316924042,0.9535519362392523,18.926919550210513,-1.7702794502218864,0.3247354824435418,-1.9558007709741139,0.568059696659015,0.33425606660800444,0.45511842198769403,0.429020868528304,0.7118613420600337,0.36358048149290634,0.9463063347245225,0.031054122791209282,0.43929910994865307,22.256103054704983,0.5679010198931863,0.4422291044102908,0.3498741659950687,0.9403866360182198,0.940836918249536,0.32916212835154735,0.634403155844304,0.45238559948645957,0.9349482356183836,-9.028677288189932,-2.223815784416867
2025-07-05 07:07:30.239535,0.9532364451911552,0.9582186837686961,20.549823097104323,-2.4436334473240495,0.29477168518631236,-2.6296499761765473,0.48983352899936256,0.6521438999933578,0.2669368474417404,0.5041366032962658,0.6610728387985888,0.3807892223446631,0.9462498635668675,0.30281304064408515,0.3123283773530807,21.551242505806115,0.5067005071405717,0.5054987274648745,0.21374284340692967,0.9558529596453651,0.9400581365540126,0.34445171774867683,0.5321941972307681,0.22647937672785967,0.010718460080014591,-7.0745403094111,-5.18465223611422
2025-07-05 07:37:30.239535,0.9434413688134149,0.9560258347853878,22.298975381046283,-3.0301925130902774,0.2516945613605847,-3.2134071435364535,0.4928439202093632,0.3577163503183134,0.41215522768152446,0.6795310283037592,0.5629374417566978,0.5489589583570746,0.9441914810116054,0.21972450608554728,0.46668801560300643,20.946195123951696,0.8148267375946159,0.3249833331029356,0.24536557939910675,0.947237312767613,0.9428004554237722,0.3173405084237616,0.33360253606912343,0.2612194680050943,0.547284226440229,2.57356542565308,-6.31167194199324
2025-07-05 08:07:30.239535,0.959316311908784,0.9371000845756458,21.03460178506754,-3.513066806142006,0.2670628160208049,-3.6964108635523436,0.5270329336277348,0.45198261160540343,0.49316383746872716,0.511562632953073,0.6931660725204946,0.6404602636507374,0.9460335920147156,0.4438739762956352,0.6181095953516413,20.5014564921008,0.3808614574904656,0.3746163559916597,0.23363377944584465,0.9447075711838722,0.9419374150886186,0.3683455810274399,0.5102922690824557,0.35229670960710613,0.02758938382787692,12.132804715786687,-5.670404372975782
2025-07-05 08:37:30.239535,0.9533853759134907,0.9475478846169805,19.964413344551204,-3.8858875607353944,0.3076862769193078,-4.068934501327507,0.5191031294653496,0.5621989107953624,0.4609889560950801,0.5370666922486753,0.7254753374367917,0.6778054390819798,0.9398902905920749,0.1913578512210462,0.6041709654184233,20.06301474724503,0.7619080819980646,0.46066364903995916,0.26678938622454335,0.9375008029453711,0.9352997824573582,0.3373606150908216,0.4959499885662796,0.4239965956248114,0.091247899817962,12.86486364622851,-3.9101753802039214
2025-07-05 09:07:30.239535,0.943145550913546,0.9644605405747559,16.40703530317828,-4.141222286632192,0.23552662235934338,-4.323919751933037,0.6055307211414195,0.611538104751949,0.32074018630061313,0.42793158320997127,0.5299164553239553,0.6166664086623959,0.9408030171438102,0.1842867223170325,0.620418855772924,19.879314563667357,0.581738202372987,0.19732576318500883,0.31330786737330824,0.9423269910472328,0.9357505024653044,0.44158773909916715,0.39865071971324334,0.3108003528244945,0.9607129572652433,6.895697103298662,-1.9806154021475477
2025-07-05 09:37:30.239535,0.9686944751627242,0.9533022399058498,18.174683900925274,-4.272561949840291,0.307814153634716,-4.45577489014271,0.5424480499966938,0.5278445928527858,0.42834113553832226,0.640361787412172,0.6724948004684272,0.5223547924207558,0.9458140324499732,0.41889611470210786,0.5005290108869581,19.816497357967936,0.4901835822853372,0.6476003134437738,0.36926984602347956,0.9442007986535488,0.9440879217797282,0.3970649075279443,0.4274060470107108,0.35670407538957055,0.9381220211183845,2.7167454845888144,-0.8433878202449322
2025-07-05 10:07:30.239535,0.9317537010140767,0.9551347512136819,19.8284814729885,-4.274535240053304,0.3300432922200784,-4.461127341764408,0.4905335305835686,0.4557184796048252,0.4238953031856156,0.6213737962525697,0.8839756750866015,0.5822953953817034,0.9482596704016797,0.21447252168129496,0.48930000713433064,19.743124668184393,0.7305727511679702,0.512803742544895,0.42788152779806504,0.9414552175267905,0.9323792199238585,0.3924706635192163,0.473221511109753,0.38359884433423896,0.45109326636646685,1.2897445921386796,-0.5554320381577349
2025-07-05 10:37:30.239535,0.9520754400005325,0.9498295492382574,18.565784857013753,-4.1523965465622465,0.25814619363900837,-4.338693557352684,0.4814539789973985,0.39247313878268647,0.3586224134208811,0.5204730136538647,0.8719252070694534,0.4245838917937142,0.9451686697437927,0.3734110255044177,0.4513933023077056,19.825004018804766,0.5458578782808151,0.41307870590735596,0.3375905209466141,0.938886939389161,0.9436323182657217,0.4547000573086851,0.44895177737855296,0.3570753218484063,0.5140727381782579,-3.5856966432958908,-0.6342301745618316
2025-07-05 11:07:30.239535,0.9409045196044326,0.9439894553052809,23.964346879402623,-3.90356074974226,0.3245759540017734,-4.090180476681127,0.4958969917160262,0.5556480368810026,0.4625434349369683,0.700200157306344,0.8371890635206757,0.3015515297331225,0.9429663080199356,0.3142418620589479,0.27049734146752624,20.05447761342942,0.44918046359143043,0.3291485078799413,0.3929319487209351,0.9398600863081973,0.9451441990423514,0.3854261884616242,0.41388443273983877,0.4370385076828904,0.010438246063865769,-11.638274092605133,-0.2407893261220247
2025-07-05 11:37:30.239535,0.94642686808428,0.9443156262525296,18.33571670524075,-3.530469268194704,0.36391352939610755,-3.7187072739223384,0.4934811618148279,0.45484408569813717,0.47908537932576917,0.6120141895796345,0.7314151811137677,0.30232340451947537,0.9437885685435481,0.15641640456288097,0.34576713579339946,20.49574057275484,0.5018691603186088,0.3733284796698107,0.42691116661281187,0.9453914874412982,0.9438393901630021,0.45334055695076114,0.5022800187344041,0.5183348090709148,0.13137370680588295,-14.076549486773603,1.253837016233106
2025-07-05 12:07:30.239535,0.952549773570043,0.9403516967162221,20.76175725656656,-3.04281645388117,0.35732611881478377,-3.2294465970217012,0.5103254161805603,0.4940267675441856,0.32015079088006404,0.48658137480804386,0.751469545123879,0.412607934804888,0.9419135968954532,0.3293896657132203,0.3560579392308268,20.91381986193666,0.42836332610033795,0.24190159248486345,0.46730981324149834,0.9422126619261155,0.9482389009149932,0.43345363577238327,0.5153652817203896,0.4393172635547173,0.9711959724857676,-6.866771591318392,3.7929645949439204
2025-07-05 12:37:30.239535,0.9496557428875593,0.9659269085688749,22.002115643178616,-2.4451301648129284,0.37868465417473673,-2.630270711992313,0.5379015795583457,0.4812015100099728,0.4546047711139469,0.6549450121083861,0.7948353655046886,0.5390992410895284,0.9439849823149905,0.3132643102458093,0.5097870529841276,21.372600005676045,0.42639259426856435,0.4869690895081745,0.48297689486792156,0.9500595480406578,0.949549053582546,0.4827817127982259,0.4698976564064309,0.3852193207180146,0.903761126514448,2.5248941286194513,6.360621475140076
2025-07-05 13:07:30.239535,0.9550554292982667,0.9388814745205376,19.119468435839813,-1.7457007181929063,0.30895571629476526,-1.930325755669652,0.5133854880246466,0.5954835867441761,0.3766188671181266,0.5580109316856416,0.748512431879186,0.5643763603188655,0.9428760908076936,0.34194273080590293,0.5967813945258146,22.085835303908112,0.4963965324007546,0.3051764781894254,0.5058204990987991,0.9464419261544741,0.9455206481206786,0.5757137230995768,0.3182612337133943,0.3357094160723231,0.9357049866850511,5.606062344584672,7.945246233153362
2025-07-05 13:37:30.239535,0.9658571404936223,0.9555375463545115,22.079359462322056,-0.9530404170950765,0.3169583534842926,-1.1402379120943555,0.6012883240039926,0.6696042613650403,0.27557500869198953,0.6485705873882593,0.8171344781183969,0.5769664727524257,0.9393876474838022,0.3822582715210854,0.48840072192413003,22.85405546356798,0.6581586470248875,0.4393120619513843,0.5301536350201002,0.933706811585364,0.951253004969985,0.5827262303222931,0.4714163663131464,0.09515491028503797,0.8642662414656758,4.905883499978992,7.695172899096539
2025-07-05 14:07:30.239535,0.9658185256709912,0.9584928093431327,21.66174040019814,-0.08462680960677604,0.3309672773117003,-0.2730454163385505,0.5443767796450257,0.42096472673429564,0.3152479651818514,0.5334951969678784,0.8844579887357732,0.5267013258726154,0.9488903512365642,0.34449857788324323,0.601580385404465,23.838974657750065,0.3728537059222513,0.5032416856520149,0.42992201163410415,0.9501552421056734,0.9504301293993815,0.501369366029011,0.3465217973713722,0.42434355590298234,0.08526540182460898,6.6332323635881805,5.358270862193131
2025-07-05 14:37:30.239535,0.9520833476804621,0.9417111654344663,22.994984975073155,0.8437483046254939,0.43108474039944444,0.6571178386518438,0.5617579157289465,0.4778877250066157,0.38162869703540464,0.5003316448100419,0.5677244041210961,0.5944237807908431,0.9501206409533967,0.30795179146924473,0.6326668409489593,24.75733535785577,0.5340511648165112,0.36188211353446326,0.32667194986468423,0.9548428317062806,0.9547260642923792,0.40417036686137525,0.32988830177319256,0.2839127606080388,0.026617604699129115,8.897995451319813,1.8824608835449859
2025-07-05 15:07:30.239535,0.9457879630907435,0.9391742000701512,26.35289232639658,1.822561115102813,0.4193570665905078,1.6351440381095563,0.5993574360082362,0.3731758665915263,0.41118694197844075,0.600882540063991,0.6485932270746335,0.6038321179000511,0.9444269412972329,0.27203466470005533,0.5525213662027957,25.774809940894396,0.5915945016605877,0.2007662276426315,0.32725604863024804,0.950058477716957,0.9574882059905291,0.392642874936533,0.3902432162391532,0.44849751996321285,0.4750131425899826,4.414334175629262,-1.6920184579118132
2025-07-05 15:37:30.239535,0.9483214361475012,0.93239899140494,29.392998207962158,2.830957872282922,0.3498070706189126,2.6454230269276464,0.6063790815334049,0.5781062713038737,0.36697945832589096,0.5102570521183094,0.5273794189037967,0.3887636567646514,0.951293209471946,0.2870540742184759,0.31563635446613386,26.787089364923833,0.5687948361811455,0.25679857021289987,0.23598517831966753,0.949606668969803,0.9525534046625614,0.37859041023493734,0.3207470562133168,0.29832948936172426,0.969530913955457,-5.4446387285028335,-4.096456657265102
2025-07-05 16:07:30.239535,0.9496501653528473,0.9372684234315182,28.866391989083933,3.8576896800015366,0.46834968143834244,3.6716023983275923,0.6494821432933358,0.4573733047959151,0.7159413911448911,0.5133617413290805,0.6528630147267146,0.3313688557448955,0.955572266372175,0.27580532511187494,0.3188844542124994,27.886644739108842,0.3526341238767125,0.34339518553916304,0.2539934677477404,0.9570416208264861,0.9548047345606775,0.36365378190937675,0.2756927655029839,0.15815186210876164,0.14744366912524293,-10.821552392020058,-4.996410981534973
2025-07-05 16:37:30.239535,0.9559536949702678,0.9559119555425875,30.029537098262498,4.881547283939292,0.3952724698222989,4.696926522636456,0.6247444851708239,0.4459261783564884,0.4416883163995407,0.6741412601580479,0.6808884999387872,0.40248546922605505,0.9520850507145977,0.06577018415758451,0.41898186431011,28.961069878918146,0.5184855809093377,0.5227343627844092,0.24709039179718503,0.9621094507854938,0.9528373953172966,0.3115767612639496,0.4883558084298517,0.3269085545283516,0.42447174598173554,-7.117976619599974,-4.682900712156751
2025-07-05 17:07:30.239535,0.943978330575079,0.930337287405588,31.218242018031596,5.887686673343809,0.4342245130873103,5.703696900554147,0.6917761763632062,0.5210843954890476,0.4377613880498463,0.5794445062419907,0.7627352639204215,0.5081879192731161,0.9576495753919211,0.2911283528428601,0.5107839872602052,29.92646248101784,0.5177806523425376,0.5382971256243819,0.23999557231419216,0.9660978086985386,0.9517126451506112,0.2581329942909131,0.4907687794620429,0.5175537014899325,0.9091010443158927,-1.4529587412616027,-4.1825723600614655
2025-07-05 17:37:30.239535,0.9456521814781395,0.9494477152076536,32.37211064296518,6.861762092674472,0.47638004468154926,6.676512057833414,0.6633598933689127,0.27673174718425503,0.3756136902466272,0.5428066836059405,0.7069023556853843,0.4773893440723707,0.95744905568434,0.2893118201750174,0.5061659290382562,30.97468481086289,0.5691134603724401,0.5086228325133144,0.24234369991095478,0.9643951364053417,0.9590565027946786,0.3673913605852379,0.3749876461551829,0.13661454070615536,0.948183576910987,-0.07527032020035085,-4.189313588746704
